Country,Currency,Currency code,Currency units per £1,Start date,End date
Abu Dhabi,Dirham,AED,4.7562,01/06/2017,30/06/2017
Albania,Lek,ALL,155.7500,01/06/2017,30/06/2017
Algeria,Dinar,DZD,140.6700,01/06/2017,30/06/2017
Angola,Readj Kwanza,AOA,214.8400,01/06/2017,30/06/2017
Antigua,E Caribbean Dollar,XCD,3.4962,01/06/2017,30/06/2017
Argentina,Peso,ARS,20.8400,01/06/2017,30/06/2017
Armenia,Dram,AMD,624.3100,01/06/2017,30/06/2017
Aruba,Florin,AWG,2.3179,01/06/2017,30/06/2017
Australia,Dollar,AUD,1.7352,01/06/2017,30/06/2017
Azerbaijan,New Manat,AZN,2.2013,01/06/2017,30/06/2017
Bahamas,Dollar,BSD,1.2949,01/06/2017,30/06/2017
Bahrain,Dinar,BHD,0.4882,01/06/2017,30/06/2017
Bangladesh,Taka,BDT,104.2900,01/06/2017,30/06/2017
Barbados,Dollar,BBD,2.5898,01/06/2017,30/06/2017
Belarus,Rouble,BYN,2.5995,01/06/2017,30/06/2017
Belize,Dollar,BZD,2.5882,01/06/2017,30/06/2017
Benin,CFA Franc,XOF,759.4700,01/06/2017,30/06/2017
Bermuda,Dollar (US),BMD,1.2949,01/06/2017,30/06/2017
Bhutan,Ngultrum,BTN,83.8700,01/06/2017,30/06/2017
Bolivia,Boliviano,BOB,8.9478,01/06/2017,30/06/2017
Bosnia- Herzegovinia,Marka,BAM,2.2645,01/06/2017,30/06/2017
Botswana,Pula,BWP,13.2600,01/06/2017,30/06/2017
Brazil,Real,BRL,4.2236,01/06/2017,30/06/2017
Brunei,Dollar,BND,1.7984,01/06/2017,30/06/2017
Bulgaria,Lev,BGN,2.2647,01/06/2017,30/06/2017
Burkina Faso,CFA Franc,XOF,759.4700,01/06/2017,30/06/2017
Burundi,Franc,BIF,2227.2200,01/06/2017,30/06/2017
Cambodia,Riel,KHR,5252.1100,01/06/2017,30/06/2017
Cameroon Republic,CFA Franc,XAF,759.4700,01/06/2017,30/06/2017
Canada,Dollar,CAD,1.7406,01/06/2017,30/06/2017
Cape Verde Islands,Escudo,CVE,128.1300,01/06/2017,30/06/2017
Cayman Islands,Dollar,KYD,1.0618,01/06/2017,30/06/2017
Central African Republic,CFA Franc,XAF,759.4700,01/06/2017,30/06/2017
Chad,CFA Franc,XAF,759.4700,01/06/2017,30/06/2017
Chile,Peso,CLP,875.0500,01/06/2017,30/06/2017
China,Yuan,CNY,8.9229,01/06/2017,30/06/2017
Colombia,Peso,COP,3760.1000,01/06/2017,30/06/2017
Comoros,Franc,KMF,569.6000,01/06/2017,30/06/2017
Congo (Brazaville),CFA Franc,XAF,759.4700,01/06/2017,30/06/2017
Congo (DemRep),Congo Fr,CDF,1825.8100,01/06/2017,30/06/2017
Costa Rica,Colon,CRC,762.2400,01/06/2017,30/06/2017
Cote d'Ivoire,CFA Franc,XOF,759.4700,01/06/2017,30/06/2017
Croatia,Kuna,HRK,8.5995,01/06/2017,30/06/2017
Cuba,Peso,CUP,1.2949,01/06/2017,30/06/2017
Czech Republic,Koruna,CZK,30.6200,01/06/2017,30/06/2017
Denmark,Krone,DKK,8.6169,01/06/2017,30/06/2017
Djibouti,Franc,DJF,230.1200,01/06/2017,30/06/2017
Dominica,E Caribbean Dollar,XCD,3.4962,01/06/2017,30/06/2017
Dominican Republic,Peso,DOP,61.0600,01/06/2017,30/06/2017
Dubai,Dirham,AED,4.7562,01/06/2017,30/06/2017
Ecuador,Dollar,ECS,1.2949,01/06/2017,30/06/2017
Egypt,Pound,EGP,23.4500,01/06/2017,30/06/2017
El Salvador,Colon,SVC,11.3300,01/06/2017,30/06/2017
Equatorial Guinea,CFA Franc,XAF,759.4700,01/06/2017,30/06/2017
Eritrea,Nakfa,ERN,19.4200,01/06/2017,30/06/2017
Ethiopia,Birr,ETB,29.8600,01/06/2017,30/06/2017
Eurozone,Euro,EUR,1.1578,01/06/2017,30/06/2017
Fiji Islands,Dollar,FJD,2.6871,01/06/2017,30/06/2017
Fr. Polynesia,CFP Franc,XPF,138.1600,01/06/2017,30/06/2017
Gabon,CFA Franc,XAF,759.4700,01/06/2017,30/06/2017
Gambia,Dalasi,GMD,59.7000,01/06/2017,30/06/2017
Georgia,Lari,GEL,3.1142,01/06/2017,30/06/2017
Ghana,Cedi,GHS,5.6652,01/06/2017,30/06/2017
Grenada,E Caribbean Dollar,XCD,3.4962,01/06/2017,30/06/2017
Guatemala,Quetzal,GTQ,9.5025,01/06/2017,30/06/2017
Guinea Bissau,CFA Franc,XOF,759.4700,01/06/2017,30/06/2017
Guinea Republic,Franc,GNF,11809.4900,01/06/2017,30/06/2017
Guyana,Dollar,GYD,269.4800,01/06/2017,30/06/2017
Haiti,Gourde,HTG,82.0300,01/06/2017,30/06/2017
Honduras,Lempira,HNL,30.4000,01/06/2017,30/06/2017
Hong Kong,Dollar,HKD,10.0800,01/06/2017,30/06/2017
Hungary,Forint,HUF,356.5400,01/06/2017,30/06/2017
Iceland,Krona,ISK,130.4200,01/06/2017,30/06/2017
India,Rupee,INR,83.8700,01/06/2017,30/06/2017
Indonesia,Rupiah,IDR,17231.9000,01/06/2017,30/06/2017
Iraq,Dinar,IQD,1530.5700,01/06/2017,30/06/2017
Israel,Shekel,ILS,4.6462,01/06/2017,30/06/2017
Jamaica,Dollar,JMD,168.1900,01/06/2017,30/06/2017
Japan,Yen,JPY,145.0400,01/06/2017,30/06/2017
Jordan,Dinar,JOD,0.9181,01/06/2017,30/06/2017
Kazakhstan,Tenge,KZT,403.2000,01/06/2017,30/06/2017
Kenya,Schilling,KES,133.7300,01/06/2017,30/06/2017
Kuwait,Dinar,KWD,0.3931,01/06/2017,30/06/2017
Kyrgyz Republic,Som,KGS,87.8600,01/06/2017,30/06/2017
Lao People's Dem Rep,Kip,LAK,10614.3000,01/06/2017,30/06/2017
Lebanon,Pound,LBP,1957.2400,01/06/2017,30/06/2017
Lesotho,Loti,LSL,16.7600,01/06/2017,30/06/2017
Liberia,Dollar (US),LRD,1.2949,01/06/2017,30/06/2017
Libya,Dinar,LYD,1.8064,01/06/2017,30/06/2017
Macao,Pataca,MOP,10.3800,01/06/2017,30/06/2017
Macedonia,Denar,MKD,71.2900,01/06/2017,30/06/2017
Madagascar,Malagasy Ariary,MGA,4001.2400,01/06/2017,30/06/2017
Malawi,Kwacha,MWK,940.1400,01/06/2017,30/06/2017
Malaysia,Ringgit,MYR,5.5590,01/06/2017,30/06/2017
Maldive Islands,Rufiyaa,MVR,20.2100,01/06/2017,30/06/2017
Mali Republic,CFA Franc,XOF,759.4700,01/06/2017,30/06/2017
Mauritania,Ouguiya,MRO,465.4000,01/06/2017,30/06/2017
Mauritius,Rupee,MUR,44.9300,01/06/2017,30/06/2017
Mexico,Mexican Peso,MXN,24.0500,01/06/2017,30/06/2017
Moldova,Leu,MDL,23.6300,01/06/2017,30/06/2017
Mongolia,Tugrik,MNT,3124.5900,01/06/2017,30/06/2017
Montserrat,E Caribbean Dollar,XCD,3.4962,01/06/2017,30/06/2017
Morocco,Dirham,MAD,12.6400,01/06/2017,30/06/2017
Mozambique,Metical,MZN,76.8300,01/06/2017,30/06/2017
Myanmar,Kyat,MMK,1776.1500,01/06/2017,30/06/2017
Nepal,Rupee,NPR,134.1900,01/06/2017,30/06/2017
New Caledonia,CFP Franc,XPF,138.1600,01/06/2017,30/06/2017
New Zealand,Dollar,NZD,1.8400,01/06/2017,30/06/2017
Nicaragua,Gold Cordoba,NIO,38.7000,01/06/2017,30/06/2017
Niger Republic,CFA Franc,XOF,759.4700,01/06/2017,30/06/2017
Nigeria,Naira,NGN,407.5700,01/06/2017,30/06/2017
Norway,Norwegian Krone,NOK,10.8500,01/06/2017,30/06/2017
Oman,Rial,OMR,0.4986,01/06/2017,30/06/2017
Pakistan,Rupee,PKR,135.7300,01/06/2017,30/06/2017
Panama,Balboa,PAB,1.2949,01/06/2017,30/06/2017
Papua New Guinea,Kina,PGK,4.1197,01/06/2017,30/06/2017
Paraguay,Guarani,PYG,7255.7400,01/06/2017,30/06/2017
Peru,New Sol,PEN,4.2486,01/06/2017,30/06/2017
Philippines,Peso,PHP,64.7200,01/06/2017,30/06/2017
Poland,Zloty,PLN,4.8456,01/06/2017,30/06/2017
Qatar,Riyal,QAR,4.7157,01/06/2017,30/06/2017
Romania,New Leu,RON,5.2655,01/06/2017,30/06/2017
Russia,Rouble,RUB,73.0200,01/06/2017,30/06/2017
Rwanda,Franc,RWF,1090.6800,01/06/2017,30/06/2017
Saotome and Principe,Dobra,STD,28397.1700,01/06/2017,30/06/2017
Saudi Arabia,Riyal,SAR,4.8500,01/06/2017,30/06/2017
Senegal,CFA Franc,XOF,759.4700,01/06/2017,30/06/2017
Serbia,Dinar,RSD,142.0600,01/06/2017,30/06/2017
Seychelles,Rupee,SCR,17.6800,01/06/2017,30/06/2017
Sierra Leone,Leone,SLL,9679.3800,01/06/2017,30/06/2017
Singapore,Dollar,SGD,1.7900,01/06/2017,30/06/2017
Soloman Islands,Dollar,SBD,10.0900,01/06/2017,30/06/2017
Somali Republic,Schilling,SOS,754.9200,01/06/2017,30/06/2017
South Africa,Rand,ZAR,16.7600,01/06/2017,30/06/2017
South Korea,Won,KRW,1458.4400,01/06/2017,30/06/2017
Sri Lanka,Rupee,LKR,197.7900,01/06/2017,30/06/2017
St Christopher and Anguilla,E Caribbean Dollar,XCD,3.4962,01/06/2017,30/06/2017
St Lucia,E Caribbean Dollar,XCD,3.4962,01/06/2017,30/06/2017
St Vincent,E Caribbean Dollar,XCD,3.4962,01/06/2017,30/06/2017
Sudan Republic,Pound,SDG,8.6495,01/06/2017,30/06/2017
Surinam,Dollar,SRD,9.7603,01/06/2017,30/06/2017
Swaziland,Lilangeni,SZL,16.7600,01/06/2017,30/06/2017
Sweden,Krona,SEK,11.2700,01/06/2017,30/06/2017
Switzerland,Franc,CHF,1.2647,01/06/2017,30/06/2017
Taiwan,Dollar,TWD,39.0500,01/06/2017,30/06/2017
Tanzania,Schilling,TZS,2896.6900,01/06/2017,30/06/2017
Thailand,Baht,THB,44.5400,01/06/2017,30/06/2017
Togo Republic,CFA Franc,XOF,759.4700,01/06/2017,30/06/2017
Tonga Islands,Pa'anga (AUS),TOP,1.7352,01/06/2017,30/06/2017
Trinidad/Tobago,Dollar,TTD,8.7410,01/06/2017,30/06/2017
Tunisia,Dinar,TND,3.1445,01/06/2017,30/06/2017
Turkey,Turkish  Lira,TRY,4.6201,01/06/2017,30/06/2017
Turkmenistan,New Manat,TMT,4.5322,01/06/2017,30/06/2017
UAE,Dirham,AED,4.7562,01/06/2017,30/06/2017
Uganda,Schilling,UGX,4668.1100,01/06/2017,30/06/2017
Ukraine,Hryvnia,UAH,34.0000,01/06/2017,30/06/2017
Uruguay,Peso,UYU,36.5300,01/06/2017,30/06/2017
USA,Dollar,USD,1.2949,01/06/2017,30/06/2017
Uzbekistan,Sum,UZS,4947.1100,01/06/2017,30/06/2017
Vanuatu,Vatu,VUV,144.8700,01/06/2017,30/06/2017
Venezuela,Bolivar Fuerte,VEF,13.1300,01/06/2017,30/06/2017
Vietnam,Dong,VND,29368.4000,01/06/2017,30/06/2017
Wallis and Futuna Islands,CFP Franc,XPF,138.1600,01/06/2017,30/06/2017
Western Samoa,Tala,WST,3.2882,01/06/2017,30/06/2017
Yemen (Rep of),Rial,YER,324.0400,01/06/2017,30/06/2017
Zambia,Kwacha,ZMW,12.0300,01/06/2017,30/06/2017
Zimbabwe,Dollar,ZWL,468.6200,01/06/2017,30/06/2017
